Codigo Cliente;Codigo Produto;Codigo Consultor;DataFaturamento;NumeroNota;ModeloNota;SerieNota;QtdeFaturada;ValorFaturado;NatOperacao;Descricao Filial;CNPJ FORNECEDOR;CNPJ ROGE;OrigemPedido
1726596;375822teste;81565;20201116;1942656;55;7;6;19,320000;Venda;Interg;22137853000102;10829506000161;Venda Externa
559090;427706;924568;20201116;1942647;55;7;12;57,600000;Venda;Interg;22137853000102;10829506000161;Venda Externa
559090;427718;924568;20201116;1942647;55;7;12;57,600000;Venda;Interg;22137853000102;10829506000161;Venda Externa
766434;427718;60460;20201116;1942641;55;7;6;31,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
766434;427731;60460;20201116;1942641;55;7;6;31,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
746733;385955;986458;20201116;1942620;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
746733;389729;986458;20201116;1942620;55;7;12;151,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
585751;116970;100833;20201116;1942619;55;7;3;14,670000;Venda;Interg;22137853000102;10829506000161;Venda Externa
919860;385955;74962;20201116;1942612;55;7;1;12,750000;Venda;Interg;22137853000102;10829506000161;Venda Externa
919860;386133;74962;20201116;1942612;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Venda Externa
919860;386560;74962;20201116;1942612;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Venda Externa
919860;387332;74962;20201116;1942612;55;7;2;25,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
919860;389729;74962;20201116;1942612;55;7;1;12,750000;Venda;Interg;22137853000102;10829506000161;Venda Externa
919860;396849;74962;20201116;1942612;55;7;1;12,750000;Venda;Interg;22137853000102;10829506000161;Venda Externa
919860;396886;74962;20201116;1942612;55;7;1;12,750000;Venda;Interg;22137853000102;10829506000161;Venda Externa
919860;396904;74962;20201116;1942612;55;7;2;25,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
433901;416988;68111;20201116;1942608;55;7;36;129,600000;Bonificacao;Interg;22137853000102;10829506000161;Venda Externa
788284;416927;12660;20201116;1942597;55;7;24;65,520000;Bonificacao;Interg;22137853000102;10829506000161;Venda Externa
826121;79984;7717;20201116;1942590;55;7;1;5,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
744671;386560;7717;20201116;1942552;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
744671;389729;7717;20201116;1942552;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
744671;396904;7717;20201116;1942552;55;7;3;37,770000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
832881;416927;88237;20201116;1942547;55;7;18;47,340000;Bonificacao;Interg;22137853000102;10829506000161;Venda Externa
1060480;221946;851;20201116;1942485;55;7;3;14,370000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1060480;116970;851;20201116;1942485;55;7;3;14,370000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1060480;116981;851;20201116;1942485;55;7;3;14,370000;Venda;Interg;22137853000102;10829506000161;Venda Externa
805891;79972;851;20201116;1942474;55;7;2;9,580000;Venda;Interg;22137853000102;10829506000161;Venda Externa
805891;410159;851;20201116;1942474;55;7;4;14,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
805891;221946;851;20201116;1942474;55;7;2;9,580000;Venda;Interg;22137853000102;10829506000161;Venda Externa
805891;116970;851;20201116;1942474;55;7;3;14,370000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;386171;13237;20201116;1942424;55;7;6;42,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;386194;13237;20201116;1942424;55;7;6;42,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;386560;13237;20201116;1942424;55;7;6;80,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;386571;13237;20201116;1942424;55;7;3;40,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;387332;13237;20201116;1942424;55;7;6;80,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;389729;13237;20201116;1942424;55;7;3;40,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;396849;13237;20201116;1942424;55;7;6;80,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;396862;13237;20201116;1942424;55;7;3;40,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;396874;13237;20201116;1942424;55;7;3;40,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;396904;13237;20201116;1942424;55;7;3;40,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
456512;385918;13237;20201116;1942424;55;7;3;40,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1893233;374362;994341;20201116;1942289;55;7;6;15,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1893233;374623;994341;20201116;1942289;55;7;6;15,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
523471;406261;5939;20201114;1942256;55;7;2;10,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
523471;406776;5939;20201114;1942256;55;7;4;20,160000;Venda;Interg;22137853000102;10829506000161;Venda Externa
523471;406790;5939;20201114;1942256;55;7;3;15,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
523471;79972;5939;20201114;1942256;55;7;2;10,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
523471;116981;5939;20201114;1942256;55;7;3;15,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
587291;425266;6804;20201114;1942252;55;7;12;114,000000;Venda;Interg;22137853000102;10829506000161;Venda Externa
854694;79984;907870;20201114;1942251;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
854694;406261;907870;20201114;1942251;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
854694;406776;907870;20201114;1942251;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
854694;406788;907870;20201114;1942251;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
854694;406790;907870;20201114;1942251;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
981061;221946;989897;20201116;1942699;55;7;2;9,780000;Venda;Interg;22137853000102;10829506000161;Venda Externa
981061;79972;989897;20201116;1942699;55;7;2;9,780000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1277509;406776;986458;20201116;1942696;55;7;3;14,670000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1277509;79984;986458;20201116;1942696;55;7;4;19,560000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1277509;375883;986458;20201116;1942696;55;7;6;19,140000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1277509;390756;986458;20201116;1942696;55;7;3;22,260000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
675064;396886;87567;20201116;1942683;55;7;3;40,290000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1067631;406788;68949;20201116;1942681;55;7;3;14,670000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1067631;79972;68949;20201116;1942681;55;7;3;14,670000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1067631;116970;68949;20201116;1942681;55;7;3;14,670000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1067631;406261;68949;20201116;1942681;55;7;3;14,670000;Venda;Interg;22137853000102;10829506000161;Venda Externa
530130;416988;5253;20201116;1942674;55;7;12;46,440000;Bonificacao;Interg;22137853000102;10829506000161;Ecommmerce
1606037;396849;999921;20201116;1942671;55;7;2;25,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1606037;396886;999921;20201116;1942671;55;7;2;25,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1606037;396904;999921;20201116;1942671;55;7;2;25,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565635;387332;903383;20201116;1942663;55;7;2;25,400000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565635;396849;903383;20201116;1942663;55;7;3;38,100000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565635;396904;903383;20201116;1942663;55;7;2;25,400000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565635;396953;903383;20201116;1942663;55;7;1;12,700000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565635;385981;903383;20201116;1942663;55;7;4;50,800000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565635;386571;903383;20201116;1942663;55;7;1;12,700000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
856071;79972;12040;20201116;1942491;55;7;2;9,300000;Venda;Interg;22137853000102;10829506000161;Venda Externa
856071;79984;12040;20201116;1942491;55;7;2;9,300000;Venda;Interg;22137853000102;10829506000161;Venda Externa
856071;427706;12040;20201116;1942491;55;7;2;9,860000;Venda;Interg;22137853000102;10829506000161;Venda Externa
856071;419280;12040;20201116;1942491;55;7;2;13,280000;Venda;Interg;22137853000102;10829506000161;Venda Externa
856071;411360;12040;20201116;1942491;55;7;1;5,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
856071;411371;12040;20201116;1942491;55;7;1;5,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
856071;415595;12040;20201116;1942491;55;7;2;11,520000;Venda;Interg;22137853000102;10829506000161;Venda Externa
856071;389729;12040;20201116;1942491;55;7;2;26,580000;Venda;Interg;22137853000102;10829506000161;Venda Externa
856071;116970;12040;20201116;1942491;55;7;2;9,300000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1060480;79972;851;20201116;1942485;55;7;3;14,370000;Venda;Interg;22137853000102;10829506000161;Venda Externa
758621;396886;8199;20201116;1942363;55;7;8;100,720000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;396904;8199;20201116;1942363;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;385918;8199;20201116;1942363;55;7;2;25,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;385931;8199;20201116;1942363;55;7;4;50,360000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;385943;8199;20201116;1942363;55;7;1;12,590000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;385981;8199;20201116;1942363;55;7;5;62,950000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;385992;8199;20201116;1942363;55;7;2;25,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;386571;8199;20201116;1942363;55;7;2;25,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;387332;8199;20201116;1942363;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;387344;8199;20201116;1942363;55;7;3;37,770000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;389729;8199;20201116;1942363;55;7;12;151,080000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
758621;396862;8199;20201116;1942363;55;7;12;151,080000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
695841;385981;86885;20201116;1942360;55;7;4;51,000000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
695841;396953;86885;20201116;1942360;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
745418;419291;33339;20201116;1942356;55;7;4;28,400000;Venda;Interg;22137853000102;10829506000161;Venda Externa
745418;419394;33339;20201116;1942356;55;7;3;21,300000;Venda;Interg;22137853000102;10829506000161;Venda Externa
745418;419450;33339;20201116;1942356;55;7;3;21,300000;Venda;Interg;22137853000102;10829506000161;Venda Externa
745418;419461;33339;20201116;1942356;55;7;3;21,300000;Venda;Interg;22137853000102;10829506000161;Venda Externa
745418;419473;33339;20201116;1942356;55;7;2;14,200000;Venda;Interg;22137853000102;10829506000161;Venda Externa
947052;433305;75061;20201116;1942353;55;7;1;8,990000;Venda;Interg;22137853000102;10829506000161;Venda Externa
947052;433317;75061;20201116;1942353;55;7;1;8,990000;Venda;Interg;22137853000102;10829506000161;Venda Externa
947052;433743;75061;20201116;1942353;55;7;2;17,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
313506;163806;22342;20201116;1942324;55;7;2;12,040000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
854694;410147;907870;20201114;1942251;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
854694;411656;907870;20201114;1942251;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
854694;185413;907870;20201114;1942251;55;7;1;4,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
854694;221946;907870;20201114;1942251;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
929256;373795;71500;20201114;1942226;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
929256;374003;71500;20201114;1942226;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
929256;374143;71500;20201114;1942226;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
929256;374246;71500;20201114;1942226;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
929256;374532;71500;20201114;1942226;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
929256;374568;71500;20201114;1942226;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
652155;385943;983524;20201114;1942173;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
652155;385955;983524;20201114;1942173;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
652155;386133;983524;20201114;1942173;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
652155;386560;983524;20201114;1942173;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
652155;386571;983524;20201114;1942173;55;7;6;75,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
961875;385955;8023;20201114;1942167;55;7;6;79,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
961875;385981;8023;20201114;1942167;55;7;15;199,350000;Venda;Interg;22137853000102;10829506000161;Venda Externa
980663;79972;93348;20201114;1942156;55;7;6;29,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
980663;79984;93348;20201114;1942156;55;7;12;58,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
980663;116981;93348;20201114;1942156;55;7;6;29,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
980663;185413;93348;20201114;1942156;55;7;6;29,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
980663;116970;93348;20201114;1942156;55;7;6;29,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
524773;221946;93348;20201114;1942151;55;7;6;29,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
524773;116970;93348;20201114;1942151;55;7;6;29,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
524773;116981;93348;20201114;1942151;55;7;6;29,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
592766;385918;897231;20201114;1942150;55;7;3;39,870000;Venda;Interg;22137853000102;10829506000161;Venda Externa
592766;396849;897231;20201114;1942150;55;7;6;79,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
999763;391888;902044;20201114;1941988;55;7;6;19,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
999763;373734;902044;20201114;1941988;55;7;6;19,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
999763;375263;902044;20201114;1941988;55;7;6;19,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
999763;375822;902044;20201114;1941988;55;7;6;19,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
999763;375871;902044;20201114;1941988;55;7;6;19,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
881466;387344;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;389729;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;396849;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;396862;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;396874;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;396886;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;396904;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;396953;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;385918;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;385981;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;385992;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;386571;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
881466;387332;74962;20201114;1941986;55;7;3;38,250000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
496637;419199;87889;20201114;1941966;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
496637;419205;87889;20201114;1941966;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
496637;374532;87889;20201114;1941966;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
496637;374568;87889;20201114;1941966;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
496637;374702;87889;20201114;1941966;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
496637;410184;87889;20201114;1941966;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
496637;410196;87889;20201114;1941966;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
496637;410202;87889;20201114;1941966;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565672;386133;8382;20201114;1941952;55;7;2;25,200000;Venda;Interg;22137853000102;10829506000161;Venda Externa
313506;183532;22342;20201116;1942324;55;7;2;12,040000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1007828;425266;6804;20201114;1942210;55;7;12;114,000000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1007828;79972;6804;20201114;1942210;55;7;12;57,480000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;385943;71754;20201114;1942200;55;7;2;27,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;385955;71754;20201114;1942200;55;7;2;27,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;385981;71754;20201114;1942200;55;7;2;27,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;386560;71754;20201114;1942200;55;7;2;27,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;386571;71754;20201114;1942200;55;7;1;13,990000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;387332;71754;20201114;1942200;55;7;2;27,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;396849;71754;20201114;1942200;55;7;3;41,970000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;396862;71754;20201114;1942200;55;7;2;27,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;396874;71754;20201114;1942200;55;7;1;13,990000;Venda;Interg;22137853000102;10829506000161;Venda Externa
204160;396886;71754;20201114;1942200;55;7;2;27,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
768224;427718;4753;20201114;1942135;55;7;12;63,000000;Venda;Interg;22137853000102;10829506000161;Venda Externa
509954;406261;5356;20201114;1942098;55;7;3;14,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
509954;406776;5356;20201114;1942098;55;7;3;14,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
509954;406790;5356;20201114;1942098;55;7;3;14,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
509954;410147;5356;20201114;1942098;55;7;3;14,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1248376;79972;90542;20201114;1942086;55;7;6;29,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1248376;79984;90542;20201114;1942086;55;7;6;29,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1248376;116970;90542;20201114;1942086;55;7;4;19,920000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1248376;116981;90542;20201114;1942086;55;7;6;29,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1248376;221946;90542;20201114;1942086;55;7;6;29,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
961875;416927;8023;20201114;1942079;55;7;6;15,600000;Venda;Interg;22137853000102;10829506000161;Venda Externa
961875;391888;8023;20201114;1942079;55;7;6;18,180000;Venda;Interg;22137853000102;10829506000161;Venda Externa
564681;386571;8023;20201114;1942065;55;7;3;39,750000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1085335;183532;87889;20201114;1942045;55;7;3;16,800000;Venda;Interg;22137853000102;10829506000161;Venda Externa
564681;391888;8023;20201114;1942044;55;7;6;18,180000;Venda;Interg;22137853000102;10829506000161;Venda Externa
534523;79972;93348;20201114;1942040;55;7;4;19,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
534523;79984;93348;20201114;1942040;55;7;6;29,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
534523;221946;93348;20201114;1942040;55;7;4;19,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
534523;116970;93348;20201114;1942040;55;7;4;19,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
534523;116981;93348;20201114;1942040;55;7;4;19,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
527798;79972;5307;20201114;1942013;55;7;3;14,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
527798;221946;5307;20201114;1942013;55;7;3;14,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
563456;427718;7717;20201114;1942012;55;7;24;119,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
527798;116970;5307;20201114;1942013;55;7;2;9,960000;Venda;Interg;22137853000102;10829506000161;Venda Externa
527798;116981;5307;20201114;1942013;55;7;3;14,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1293485;427597;991259;20201114;1941947;55;7;1;4,660000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1293485;427627;991259;20201114;1941947;55;7;1;4,660000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1594023;79972;60460;20201114;1941944;55;7;3;14,820000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1594023;79984;60460;20201114;1941944;55;7;3;14,820000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1594023;406261;60460;20201114;1941944;55;7;3;14,820000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1594023;406776;60460;20201114;1941944;55;7;2;9,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1594023;406788;60460;20201114;1941944;55;7;3;14,820000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1594023;427718;60460;20201114;1941944;55;7;4;20,720000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1594023;427731;60460;20201114;1941944;55;7;4;20,720000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1014328;79984;60460;20201114;1941942;55;7;4;20,240000;Venda;Interg;22137853000102;10829506000161;Venda Externa
523963;385981;74471;20201114;1941943;55;7;6;82,860000;Venda;Interg;22137853000102;10829506000161;Venda Externa
523963;386571;74471;20201114;1941943;55;7;3;41,430000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1014328;375809;60460;20201114;1941942;55;7;6;19,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1043419;425266;772537;20201114;1941941;55;7;3;32,190000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1043419;427718;772537;20201114;1941941;55;7;4;21,000000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1043419;238911;772537;20201114;1941941;55;7;2;32,400000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1043419;238934;772537;20201114;1941941;55;7;2;32,400000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1043419;135071;772537;20201114;1941941;55;7;2;32,400000;Venda;Interg;22137853000102;10829506000161;Venda Externa
767841;386560;8072;20201114;1941936;55;7;1;13,990000;Venda;Interg;22137853000102;10829506000161;Venda Externa
767841;396886;8072;20201114;1941936;55;7;1;13,990000;Venda;Interg;22137853000102;10829506000161;Venda Externa
767841;419515;8072;20201114;1941936;55;7;2;13,060000;Venda;Interg;22137853000102;10829506000161;Venda Externa
698726;396849;4753;20201114;1941839;55;7;3;42,570000;Venda;Interg;22137853000102;10829506000161;Venda Externa
698726;419278;4753;20201114;1941839;55;7;3;21,270000;Venda;Interg;22137853000102;10829506000161;Venda Externa
692505;351283;8382;20201114;1941827;55;7;2;31,020000;Venda;Interg;22137853000102;10829506000161;Venda Externa
692505;351351;8382;20201114;1941827;55;7;2;31,020000;Venda;Interg;22137853000102;10829506000161;Venda Externa
692505;351386;8382;20201114;1941827;55;7;2;31,020000;Venda;Interg;22137853000102;10829506000161;Venda Externa
692505;386560;8382;20201114;1941827;55;7;2;25,720000;Venda;Interg;22137853000102;10829506000161;Venda Externa
685835;386560;93348;20201114;1941818;55;7;2;29,640000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
685835;389729;93348;20201114;1941818;55;7;3;40,020000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
685835;396849;93348;20201114;1941818;55;7;3;40,020000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565106;419280;86721;20201114;1941813;55;7;2;14,220000;Venda;Interg;22137853000102;10829506000161;Venda Externa
565106;419291;86721;20201114;1941813;55;7;2;14,220000;Venda;Interg;22137853000102;10829506000161;Venda Externa
565106;419321;86721;20201114;1941813;55;7;4;28,440000;Venda;Interg;22137853000102;10829506000161;Venda Externa
565106;419450;86721;20201114;1941813;55;7;1;7,110000;Venda;Interg;22137853000102;10829506000161;Venda Externa
928549;386560;93348;20201114;1941796;55;7;2;29,640000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
928549;389729;93348;20201114;1941796;55;7;2;26,680000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
928549;396849;93348;20201114;1941796;55;7;4;53,360000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
519546;389729;93348;20201114;1941798;55;7;2;26,680000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
519546;396849;93348;20201114;1941798;55;7;6;80,040000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
563869;396849;7766;20201114;1941791;55;7;2;27,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
565672;396862;8382;20201114;1941778;55;7;3;37,770000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
565672;396886;8382;20201114;1941778;55;7;3;37,770000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
692505;396849;8382;20201114;1941779;55;7;4;51,440000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
692505;396874;8382;20201114;1941779;55;7;4;51,440000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
961875;416927;8023;20201114;1941773;55;7;6;15,600000;Bonificacao;Interg;22137853000102;10829506000161;Venda Externa
1180381;375822;903383;20201114;1941745;55;7;6;19,500000;Venda;Interg;22137853000102;10829506000161;Venda Externa
496637;416988;87889;20201114;1941747;55;7;24;92,400000;Bonificacao;Interg;22137853000102;10829506000161;Ecommmerce
242822;416927;88237;20201114;1941738;55;7;6;16,440000;Bonificacao;Interg;22137853000102;10829506000161;Venda Externa
860633;33753;74471;20201114;1941737;55;7;1;4,790000;Venda;Interg;22137853000102;10829506000161;Venda Externa
470881;385981;902664;20201114;1941734;55;7;2;25,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
